         0.2815               1 
         0.2825               1 
         0.2835               1 
         0.2845               1 
         0.2855               1 
         0.2865               1 
         0.2875               1 
         0.2885               1 
         0.2895               1 
         0.2905               1 
         0.2915               1 
         0.2925               1 
         0.2935               1 
         0.2945               1 
         0.2955               1 
         0.2965               1 
         0.2975               1 
         0.2985               1 
         0.2995               1 
         0.3005               1 
         0.3015               1 
         0.3025               1 
         0.3035               1 
         0.3045               1 
         0.3055               1 
         0.3065               1 
         0.3075               1 
         0.3085               1 
         0.3095               1 
         0.3105               1 
         0.3115               1 
         0.3125               1 
         0.3135               1 
         0.3145               1 
         0.3155               1 
         0.3165               1 
         0.3175               1 
         0.3185               1 
         0.3195               1 
         0.3205               1 
         0.3215               1 
         0.3225               1 
         0.3235               1 
         0.3245               1 
         0.3255               1 
         0.3265               1 
         0.3275               1 
         0.3285               1 
         0.3295               1 
         0.3305               1 
         0.3315               1 
         0.3325               1 
         0.3335      8.8908e-09 
         0.3345     3.66273e-11 
         0.3355     3.64295e-12 
         0.3365       1.931e-12 
         0.3375     1.47135e-12 
         0.3385     3.35274e-12 
         0.3395     1.96183e-12 
         0.3405     2.73073e-12 
         0.3415     4.77856e-12 
         0.3425        0.296421 
         0.3435               1 
         0.3445               1 
         0.3455               1 
         0.3465               1 
         0.3475               1 
         0.3485               1 
         0.3495               1 
         0.3505               1 
         0.3515               1 
         0.3525               1 
         0.3535               1 
         0.3545               1 
         0.3555               1 
         0.3565               1 
         0.3575               1 
         0.3585               1 
         0.3595               1 
         0.3605               1 
         0.3615               1 
         0.3625               1 
         0.3635               1 
         0.3645               1 
         0.3655               1 
         0.3665               1 
         0.3675               1 
         0.3685               1 
         0.3695               1 
         0.3705               1 
         0.3715               1 
         0.3725               1 
         0.3735               1 
         0.3745               1 
         0.3755               1 
         0.3765               1 
         0.3775        0.801182 
         0.3785     5.40723e-12 
         0.3795     2.80979e-12 
         0.3805     1.95833e-12 
         0.3815     1.54394e-12 
         0.3825     1.30598e-12 
         0.3835      1.1637e-12 
         0.3845     1.06608e-12 
         0.3855     9.88049e-13 
         0.3865     9.51645e-13 
         0.3875     9.32621e-13 
         0.3885      9.3273e-13 
         0.3895     9.51072e-13 
         0.3905     9.85639e-13 
         0.3915     1.04207e-12 
         0.3925     1.12548e-12 
         0.3935     1.24513e-12 
         0.3945     1.41819e-12 
         0.3955     1.67542e-12 
         0.3965     2.08481e-12 
         0.3975      2.8178e-12 
         0.3985      4.5861e-12 
         0.3995     1.98101e-11 
         0.4005       0.0750658 
         0.4015               1 
         0.4025               1 
         0.4035               1 
         0.4045               1 
         0.4055               1 
         0.4065               1 
         0.4075               1 
         0.4085               1 
         0.4095               1 
         0.4105               1 
         0.4115               1 
         0.4125               1 
         0.4135               1 
         0.4145               1 
         0.4155               1 
         0.4165               1 
         0.4175               1 
         0.4185               1 
         0.4195               1 
         0.4205        0.699606 
         0.4215     6.72308e-12 
         0.4225     5.38154e-12 
         0.4235     1.69696e-12 
         0.4245     2.22739e-12 
         0.4255     9.84673e-13 
         0.4265     8.13918e-13 
         0.4275     6.96011e-13 
         0.4285     6.09118e-13 
         0.4295     5.43633e-13 
         0.4305     4.93459e-13 
         0.4315     4.54591e-13 
         0.4325     4.24361e-13 
         0.4335     4.00961e-13 
         0.4345     3.83149e-13 
         0.4355     3.70078e-13 
         0.4365     3.61186e-13 
         0.4375     3.56134e-13 
         0.4385     3.54767e-13 
         0.4395     3.57103e-13 
         0.4405     3.63341e-13 
         0.4415      3.7389e-13 
         0.4425     3.89414e-13 
         0.4435     4.10952e-13 
         0.4445     4.39983e-13 
         0.4455     4.78763e-13 
         0.4465     5.30934e-13 
         0.4475     6.02552e-13 
         0.4485     7.02797e-13 
         0.4495      8.4988e-13 
         0.4505     1.08014e-12 
         0.4515     1.47696e-12 
         0.4525     2.29769e-12 
         0.4535     4.82921e-12 
         0.4545        0.627351 
         0.4555               1 
         0.4565               1 
         0.4575               1 
         0.4585               1 
         0.4595               1 
         0.4605               1 
         0.4615               1 
         0.4625        0.770633 
         0.4635     3.47606e-12 
         0.4645     1.35178e-12 
         0.4655     7.96023e-13 
         0.4665     5.32239e-13 
         0.4675     3.83054e-13 
         0.4685     2.89521e-13 
         0.4695     2.26745e-13 
         0.4705     1.82511e-13 
         0.4715     1.50179e-13 
         0.4725     1.25861e-13 
         0.4735     1.07146e-13 
         0.4745     9.24733e-14 
         0.4755     8.07907e-14 
         0.4765      7.1371e-14 
         0.4775     6.36973e-14 
         0.4785      5.7395e-14 
         0.4795     5.21883e-14 
         0.4805     4.78712e-14 
         0.4815     4.42889e-14 
         0.4825     4.13245e-14 
         0.4835     3.88902e-14 
         0.4845     3.69218e-14 
         0.4855     3.53749e-14 
         0.4865     3.42235e-14 
         0.4875     3.34593e-14 
         0.4885     3.30951e-14 
         0.4895     3.31696e-14 
         0.4905     3.37602e-14 
         0.4915     3.50053e-14 
         0.4925     3.71523e-14 
         0.4935     4.06621e-14 
         0.4945     4.64705e-14 
         0.4955      5.6778e-14 
         0.4965      7.8128e-14 
         0.4975     1.43718e-13 
         0.4985        0.450155 
         0.4995               1 
